date,location,new_cases,new_deaths,total_cases,total_deaths
2/20/2020,Singapore,3,0,84,0
2/21/2020,Singapore,1,0,85,0
2/22/2020,Singapore,1,0,86,0
2/23/2020,Singapore,3,0,89,0
2/24/2020,Singapore,0,0,89,0
2/25/2020,Singapore,1,0,90,0
2/26/2020,Singapore,1,0,91,0
2/27/2020,Singapore,2,0,93,0
2/28/2020,Singapore,3,0,96,0
2/29/2020,Singapore,2,0,98,0
3/1/2020,Singapore,4,0,102,0
3/2/2020,Singapore,4,0,106,0
3/3/2020,Singapore,2,0,108,0
3/4/2020,Singapore,2,0,110,0
3/5/2020,Singapore,2,0,112,0
3/6/2020,Singapore,5,0,117,0
3/7/2020,Singapore,13,0,130,0
3/8/2020,Singapore,8,0,138,0
3/9/2020,Singapore,12,0,150,0
3/10/2020,Singapore,10,0,160,0
3/11/2020,Singapore,6,0,166,0
3/12/2020,Singapore,12,0,178,0
3/13/2020,Singapore,9,0,187,0
3/14/2020,Singapore,13,0,200,0
3/15/2020,Singapore,14,0,214,0
3/16/2020,Singapore,12,0,226,0
3/17/2020,Singapore,17,0,243,0
3/18/2020,Singapore,23,0,266,0
3/19/2020,Singapore,47,0,313,0
3/20/2020,Singapore,32,0,345,0
3/21/2020,Singapore,40,0,385,0
3/22/2020,Singapore,47,2,432,2
3/23/2020,Singapore,23,0,455,2
3/24/2020,Singapore,54,0,509,2
3/25/2020,Singapore,49,0,558,2
3/26/2020,Singapore,10,0,568,2
3/27/2020,Singapore,26,0,594,2
3/28/2020,Singapore,138,0,732,2
3/29/2020,Singapore,71,1,803,3
3/30/2020,Singapore,41,0,844,3
3/3/2020,Sint Maarten (Dutch part),1,0,1,0
3/26/2020,Sint Maarten (Dutch part),1,0,2,0
3/27/2020,Sint Maarten (Dutch part),0,0,2,0
3/28/2020,Sint Maarten (Dutch part),1,0,3,0
3/29/2020,Sint Maarten (Dutch part),0,0,3,0
3/30/2020,Sint Maarten (Dutch part),0,0,3,0
3/7/2020,Slovakia,1,0,1,0
3/8/2020,Slovakia,2,0,3,0
3/9/2020,Slovakia,2,0,5,0
3/11/2020,Slovakia,2,0,7,0
3/12/2020,Slovakia,3,0,10,0
3/13/2020,Slovakia,11,0,21,0
3/14/2020,Slovakia,9,0,30,0
3/15/2020,Slovakia,14,0,44,0
3/16/2020,Slovakia,17,0,61,0
3/17/2020,Slovakia,23,0,84,0
3/18/2020,Slovakia,13,0,97,0
3/19/2020,Slovakia,10,0,107,0
3/20/2020,Slovakia,16,0,123,0
3/21/2020,Slovakia,14,0,137,0
3/22/2020,Slovakia,41,0,178,0
3/23/2020,Slovakia,7,0,185,0
3/24/2020,Slovakia,6,0,191,0
3/25/2020,Slovakia,13,0,204,0
3/26/2020,Slovakia,12,0,216,0
3/27/2020,Slovakia,10,0,226,0
3/28/2020,Slovakia,69,0,295,0
3/29/2020,Slovakia,0,0,295,0
3/30/2020,Slovakia,41,0,336,0
3/5/2020,Slovenia,1,0,1,0
3/6/2020,Slovenia,5,0,6,0
3/7/2020,Slovenia,3,0,9,0
3/8/2020,Slovenia,3,0,12,0
3/9/2020,Slovenia,4,0,16,0
3/11/2020,Slovenia,15,0,31,0
3/12/2020,Slovenia,26,0,57,0
3/13/2020,Slovenia,39,0,96,0
3/14/2020,Slovenia,45,0,141,0
3/15/2020,Slovenia,40,0,181,0
3/16/2020,Slovenia,38,0,219,0
3/17/2020,Slovenia,34,0,253,0
3/18/2020,Slovenia,22,1,275,1
3/19/2020,Slovenia,11,0,286,1
3/20/2020,Slovenia,33,0,319,1
3/21/2020,Slovenia,22,0,341,1
3/22/2020,Slovenia,42,0,383,1
3/23/2020,Slovenia,31,0,414,1
3/24/2020,Slovenia,28,0,442,1
3/25/2020,Slovenia,38,2,480,3
3/26/2020,Slovenia,48,1,528,4
3/27/2020,Slovenia,49,1,577,5
3/28/2020,Slovenia,55,4,632,9
3/29/2020,Slovenia,59,0,691,9
3/30/2020,Slovenia,39,2,730,11
3/17/2020,Somalia,1,0,1,0
3/18/2020,Somalia,0,0,1,0
3/19/2020,Somalia,0,0,1,0
3/20/2020,Somalia,0,0,1,0
3/21/2020,Somalia,0,0,1,0
3/22/2020,Somalia,0,0,1,0
3/23/2020,Somalia,0,0,1,0
3/24/2020,Somalia,0,0,1,0
3/25/2020,Somalia,0,0,1,0
3/26/2020,Somalia,0,0,1,0
3/27/2020,Somalia,1,0,2,0
3/28/2020,Somalia,1,0,3,0
3/29/2020,Somalia,0,0,3,0
3/30/2020,Somalia,0,0,3,0
3/6/2020,South Africa,1,0,1,0
3/8/2020,South Africa,1,0,2,0
3/9/2020,South Africa,1,0,3,0
3/10/2020,South Africa,4,0,7,0
3/12/2020,South Africa,6,0,13,0
3/13/2020,South Africa,4,0,17,0
3/14/2020,South Africa,7,0,24,0
3/15/2020,South Africa,0,0,24,0
3/16/2020,South Africa,27,0,51,0
3/17/2020,South Africa,11,0,62,0
3/18/2020,South Africa,23,0,85,0
3/19/2020,South Africa,31,0,116,0
3/20/2020,South Africa,34,0,150,0
3/21/2020,South Africa,55,0,205,0
3/22/2020,South Africa,35,0,240,0
3/23/2020,South Africa,34,0,274,0
3/24/2020,South Africa,128,0,402,0
3/25/2020,South Africa,155,0,557,0
3/26/2020,South Africa,152,0,709,0
3/27/2020,South Africa,218,2,927,2
3/28/2020,South Africa,243,0,1170,2
3/29/2020,South Africa,17,0,1187,2
3/30/2020,South Africa,93,0,1280,2
12/31/2019,South Korea,0,0,0,0
1/1/2020,South Korea,0,0,0,0
1/2/2020,South Korea,0,0,0,0
1/3/2020,South Korea,0,0,0,0
1/4/2020,South Korea,0,0,0,0
1/5/2020,South Korea,0,0,0,0
1/6/2020,South Korea,0,0,0,0
1/7/2020,South Korea,0,0,0,0
1/8/2020,South Korea,0,0,0,0
1/9/2020,South Korea,0,0,0,0
1/10/2020,South Korea,0,0,0,0
1/11/2020,South Korea,0,0,0,0
1/12/2020,South Korea,0,0,0,0
1/13/2020,South Korea,0,0,0,0
1/14/2020,South Korea,0,0,0,0
1/15/2020,South Korea,0,0,0,0
1/16/2020,South Korea,0,0,0,0
1/17/2020,South Korea,0,0,0,0
1/18/2020,South Korea,0,0,0,0
1/19/2020,South Korea,0,0,0,0
1/20/2020,South Korea,1,0,1,0
1/21/2020,South Korea,0,0,1,0
1/22/2020,South Korea,0,0,1,0
1/23/2020,South Korea,0,0,1,0
1/24/2020,South Korea,1,0,2,0
1/25/2020,South Korea,0,0,2,0
1/26/2020,South Korea,1,0,3,0
1/27/2020,South Korea,1,0,4,0
1/28/2020,South Korea,0,0,4,0
1/29/2020,South Korea,0,0,4,0
1/30/2020,South Korea,0,0,4,0
1/31/2020,South Korea,3,0,7,0
2/1/2020,South Korea,5,0,12,0
2/2/2020,South Korea,3,0,15,0
2/3/2020,South Korea,0,0,15,0
2/4/2020,South Korea,1,0,16,0
2/5/2020,South Korea,2,0,18,0
2/6/2020,South Korea,5,0,23,0
2/7/2020,South Korea,1,0,24,0
2/8/2020,South Korea,0,0,24,0
2/9/2020,South Korea,1,0,25,0
2/10/2020,South Korea,2,0,27,0
2/11/2020,South Korea,1,0,28,0
2/12/2020,South Korea,0,0,28,0
2/13/2020,South Korea,0,0,28,0
2/14/2020,South Korea,0,0,28,0
2/15/2020,South Korea,0,0,28,0
2/16/2020,South Korea,1,0,29,0
2/17/2020,South Korea,1,0,30,0
2/18/2020,South Korea,1,0,31,0
2/19/2020,South Korea,15,0,46,0
2/20/2020,South Korea,34,0,80,0
2/21/2020,South Korea,75,1,155,1
2/22/2020,South Korea,190,1,345,2
2/23/2020,South Korea,256,3,601,5
2/24/2020,South Korea,161,2,762,7
2/25/2020,South Korea,130,1,892,8
2/26/2020,South Korea,254,3,1146,11
2/27/2020,South Korea,449,1,1595,12
2/28/2020,South Korea,427,1,2022,13
2/29/2020,South Korea,909,3,2931,16
3/1/2020,South Korea,595,1,3526,17
3/2/2020,South Korea,686,5,4212,22
3/3/2020,South Korea,600,6,4812,28
3/4/2020,South Korea,516,4,5328,32
3/5/2020,South Korea,438,3,5766,35
3/6/2020,South Korea,518,7,6284,42
3/7/2020,South Korea,483,2,6767,44
3/8/2020,South Korea,367,6,7134,50
3/9/2020,South Korea,248,1,7382,51
3/10/2020,South Korea,131,3,7513,54
3/11/2020,South Korea,242,6,7755,60
3/12/2020,South Korea,114,6,7869,66
3/13/2020,South Korea,110,1,7979,67
3/14/2020,South Korea,107,5,8086,72
3/15/2020,South Korea,76,3,8162,75
3/16/2020,South Korea,74,0,8236,75
3/17/2020,South Korea,84,6,8320,81
3/18/2020,South Korea,93,5,8413,86
3/19/2020,South Korea,152,5,8565,91
3/20/2020,South Korea,87,9,8652,100
3/21/2020,South Korea,147,3,8799,103
3/22/2020,South Korea,98,1,8897,104
3/23/2020,South Korea,64,9,8961,113
3/24/2020,South Korea,76,7,9037,120
3/25/2020,South Korea,100,6,9137,126
3/26/2020,South Korea,104,5,9241,131
3/27/2020,South Korea,91,8,9332,139
3/28/2020,South Korea,146,5,9478,144
3/29/2020,South Korea,105,8,9583,152
3/30/2020,South Korea,78,6,9661,158
12/31/2019,Spain,0,0,0,0
1/1/2020,Spain,0,0,0,0
1/2/2020,Spain,0,0,0,0
1/3/2020,Spain,0,0,0,0
1/4/2020,Spain,0,0,0,0
1/5/2020,Spain,0,0,0,0
1/6/2020,Spain,0,0,0,0
1/7/2020,Spain,0,0,0,0
1/8/2020,Spain,0,0,0,0
1/9/2020,Spain,0,0,0,0
1/10/2020,Spain,0,0,0,0
1/11/2020,Spain,0,0,0,0
1/12/2020,Spain,0,0,0,0
1/13/2020,Spain,0,0,0,0
1/14/2020,Spain,0,0,0,0
1/15/2020,Spain,0,0,0,0
1/16/2020,Spain,0,0,0,0
1/17/2020,Spain,0,0,0,0
1/18/2020,Spain,0,0,0,0
1/19/2020,Spain,0,0,0,0
1/20/2020,Spain,0,0,0,0
1/21/2020,Spain,0,0,0,0
1/22/2020,Spain,0,0,0,0
1/23/2020,Spain,0,0,0,0
1/24/2020,Spain,0,0,0,0
1/25/2020,Spain,0,0,0,0
1/26/2020,Spain,0,0,0,0
1/27/2020,Spain,0,0,0,0
1/28/2020,Spain,0,0,0,0
1/29/2020,Spain,0,0,0,0
1/30/2020,Spain,0,0,0,0
1/31/2020,Spain,0,0,0,0
2/1/2020,Spain,1,0,1,0
2/2/2020,Spain,0,0,1,0
2/3/2020,Spain,0,0,1,0
2/4/2020,Spain,0,0,1,0
2/5/2020,Spain,0,0,1,0
2/6/2020,Spain,0,0,1,0
2/7/2020,Spain,0,0,1,0
2/8/2020,Spain,0,0,1,0
2/9/2020,Spain,0,0,1,0
2/10/2020,Spain,1,0,2,0
2/11/2020,Spain,0,0,2,0
2/12/2020,Spain,0,0,2,0
2/13/2020,Spain,0,0,2,0
2/14/2020,Spain,0,0,2,0
2/15/2020,Spain,0,0,2,0
2/16/2020,Spain,0,0,2,0
2/17/2020,Spain,0,0,2,0
2/18/2020,Spain,0,0,2,0
2/19/2020,Spain,0,0,2,0
2/20/2020,Spain,0,0,2,0
2/21/2020,Spain,0,0,2,0
2/22/2020,Spain,0,0,2,0
2/23/2020,Spain,0,0,2,0
2/24/2020,Spain,0,0,2,0
2/25/2020,Spain,1,0,3,0
2/26/2020,Spain,4,0,7,0
2/27/2020,Spain,5,0,12,0
2/28/2020,Spain,13,0,25,0
2/29/2020,Spain,9,0,34,0
3/1/2020,Spain,32,0,66,0
3/2/2020,Spain,17,0,83,0
3/3/2020,Spain,31,0,114,0
3/4/2020,Spain,37,0,151,0
3/5/2020,Spain,49,1,200,1
3/6/2020,Spain,61,2,261,3
3/7/2020,Spain,113,2,374,5
3/8/2020,Spain,56,0,430,5
3/9/2020,Spain,159,0,589,5
3/10/2020,Spain,615,23,1204,28
3/11/2020,Spain,435,7,1639,35
3/12/2020,Spain,501,12,2140,47
3/13/2020,Spain,864,37,3004,84
3/14/2020,Spain,1227,37,4231,121
3/15/2020,Spain,1522,15,5753,136
3/16/2020,Spain,2000,152,7753,288
3/17/2020,Spain,1438,21,9191,309
3/18/2020,Spain,1987,182,11178,491
3/19/2020,Spain,2538,107,13716,598
3/20/2020,Spain,3431,169,17147,767
3/21/2020,Spain,2833,235,19980,1002
3/22/2020,Spain,4946,324,24926,1326
3/23/2020,Spain,3646,394,28572,1720
3/24/2020,Spain,4517,462,33089,2182
3/25/2020,Spain,6584,514,39673,2696
3/26/2020,Spain,7937,738,47610,3434
3/27/2020,Spain,8578,655,56188,4089
3/28/2020,Spain,7871,769,64059,4858
3/29/2020,Spain,8189,832,72248,5690
3/30/2020,Spain,6549,838,78797,6528
12/31/2019,Sri Lanka,0,0,0,0
1/1/2020,Sri Lanka,0,0,0,0
1/2/2020,Sri Lanka,0,0,0,0
1/3/2020,Sri Lanka,0,0,0,0
1/4/2020,Sri Lanka,0,0,0,0
1/5/2020,Sri Lanka,0,0,0,0
1/6/2020,Sri Lanka,0,0,0,0
1/7/2020,Sri Lanka,0,0,0,0
1/8/2020,Sri Lanka,0,0,0,0
1/9/2020,Sri Lanka,0,0,0,0
1/10/2020,Sri Lanka,0,0,0,0
1/11/2020,Sri Lanka,0,0,0,0
1/12/2020,Sri Lanka,0,0,0,0
1/13/2020,Sri Lanka,0,0,0,0
1/14/2020,Sri Lanka,0,0,0,0
1/15/2020,Sri Lanka,0,0,0,0
1/16/2020,Sri Lanka,0,0,0,0
1/17/2020,Sri Lanka,0,0,0,0
1/18/2020,Sri Lanka,0,0,0,0
1/19/2020,Sri Lanka,0,0,0,0
1/20/2020,Sri Lanka,0,0,0,0
1/21/2020,Sri Lanka,0,0,0,0
1/22/2020,Sri Lanka,0,0,0,0
1/23/2020,Sri Lanka,0,0,0,0
1/24/2020,Sri Lanka,0,0,0,0
1/25/2020,Sri Lanka,0,0,0,0
1/26/2020,Sri Lanka,0,0,0,0
1/27/2020,Sri Lanka,0,0,0,0
1/28/2020,Sri Lanka,1,0,1,0
1/29/2020,Sri Lanka,0,0,1,0
1/30/2020,Sri Lanka,0,0,1,0
1/31/2020,Sri Lanka,0,0,1,0
2/1/2020,Sri Lanka,0,0,1,0
2/2/2020,Sri Lanka,0,0,1,0
2/3/2020,Sri Lanka,0,0,1,0
2/4/2020,Sri Lanka,0,0,1,0
2/5/2020,Sri Lanka,0,0,1,0
2/6/2020,Sri Lanka,0,0,1,0
2/7/2020,Sri Lanka,0,0,1,0
2/8/2020,Sri Lanka,0,0,1,0
2/9/2020,Sri Lanka,0,0,1,0
2/10/2020,Sri Lanka,0,0,1,0
2/11/2020,Sri Lanka,0,0,1,0
2/12/2020,Sri Lanka,0,0,1,0
2/13/2020,Sri Lanka,0,0,1,0
2/14/2020,Sri Lanka,0,0,1,0
2/15/2020,Sri Lanka,0,0,1,0
2/16/2020,Sri Lanka,0,0,1,0
2/17/2020,Sri Lanka,0,0,1,0
2/18/2020,Sri Lanka,0,0,1,0
2/19/2020,Sri Lanka,0,0,1,0
2/20/2020,Sri Lanka,0,0,1,0
2/21/2020,Sri Lanka,0,0,1,0
2/22/2020,Sri Lanka,0,0,1,0
2/23/2020,Sri Lanka,0,0,1,0
2/24/2020,Sri Lanka,0,0,1,0
2/25/2020,Sri Lanka,0,0,1,0
2/26/2020,Sri Lanka,0,0,1,0
2/27/2020,Sri Lanka,0,0,1,0
2/28/2020,Sri Lanka,0,0,1,0
2/29/2020,Sri Lanka,0,0,1,0
3/1/2020,Sri Lanka,0,0,1,0
3/2/2020,Sri Lanka,0,0,1,0
3/12/2020,Sri Lanka,1,0,2,0
3/13/2020,Sri Lanka,1,0,3,0
3/14/2020,Sri Lanka,3,0,6,0
3/15/2020,Sri Lanka,5,0,11,0
3/16/2020,Sri Lanka,8,0,19,0
3/17/2020,Sri Lanka,10,0,29,0
3/18/2020,Sri Lanka,13,0,42,0
3/19/2020,Sri Lanka,0,0,42,0
3/20/2020,Sri Lanka,11,0,53,0
3/21/2020,Sri Lanka,13,0,66,0
3/22/2020,Sri Lanka,12,0,78,0
3/23/2020,Sri Lanka,9,0,87,0
3/24/2020,Sri Lanka,10,0,97,0
3/25/2020,Sri Lanka,5,0,102,0
3/26/2020,Sri Lanka,0,0,102,0
3/27/2020,Sri Lanka,4,0,106,0
3/28/2020,Sri Lanka,0,0,106,0
3/29/2020,Sri Lanka,9,1,115,1
3/30/2020,Sri Lanka,5,0,120,1
3/14/2020,Sudan,1,0,1,0
3/15/2020,Sudan,0,1,1,1
3/16/2020,Sudan,0,0,1,1
3/17/2020,Sudan,0,0,1,1
3/18/2020,Sudan,0,0,1,1
3/19/2020,Sudan,1,0,2,1
3/20/2020,Sudan,0,0,2,1
3/21/2020,Sudan,0,0,2,1
3/22/2020,Sudan,0,0,2,1
3/23/2020,Sudan,0,0,2,1
3/24/2020,Sudan,0,0,2,1
3/25/2020,Sudan,1,0,3,1
3/26/2020,Sudan,0,0,3,1
3/27/2020,Sudan,0,0,3,1
3/28/2020,Sudan,0,0,3,1
3/29/2020,Sudan,2,0,5,1
3/30/2020,Sudan,0,0,5,1
3/15/2020,Suriname,1,0,1,0
3/21/2020,Suriname,0,0,1,0
3/22/2020,Suriname,4,0,5,0
3/23/2020,Suriname,0,0,5,0
3/24/2020,Suriname,1,0,6,0
3/25/2020,Suriname,2,0,8,0
3/26/2020,Suriname,0,0,8,0
3/27/2020,Suriname,0,0,8,0
3/28/2020,Suriname,0,0,8,0
3/29/2020,Suriname,0,0,8,0
3/30/2020,Suriname,0,0,8,0
3/15/2020,Swaziland,1,0,1,0
3/16/2020,Swaziland,0,0,1,0
3/17/2020,Swaziland,0,0,1,0
3/18/2020,Swaziland,0,0,1,0
3/19/2020,Swaziland,0,0,1,0
3/20/2020,Swaziland,0,0,1,0
3/21/2020,Swaziland,0,0,1,0
3/22/2020,Swaziland,0,0,1,0
3/23/2020,Swaziland,3,0,4,0
3/24/2020,Swaziland,0,0,4,0
3/25/2020,Swaziland,0,0,4,0
3/26/2020,Swaziland,0,0,4,0
3/27/2020,Swaziland,2,0,6,0
3/28/2020,Swaziland,3,0,9,0
3/29/2020,Swaziland,0,0,9,0
3/30/2020,Swaziland,0,0,9,0
12/31/2019,Sweden,0,0,0,0
1/1/2020,Sweden,0,0,0,0
1/2/2020,Sweden,0,0,0,0
1/3/2020,Sweden,0,0,0,0
1/4/2020,Sweden,0,0,0,0
1/5/2020,Sweden,0,0,0,0
1/6/2020,Sweden,0,0,0,0
1/7/2020,Sweden,0,0,0,0
1/8/2020,Sweden,0,0,0,0
1/9/2020,Sweden,0,0,0,0
1/10/2020,Sweden,0,0,0,0
1/11/2020,Sweden,0,0,0,0
1/12/2020,Sweden,0,0,0,0
1/13/2020,Sweden,0,0,0,0
1/14/2020,Sweden,0,0,0,0
1/15/2020,Sweden,0,0,0,0
1/16/2020,Sweden,0,0,0,0
1/17/2020,Sweden,0,0,0,0
1/18/2020,Sweden,0,0,0,0
1/19/2020,Sweden,0,0,0,0
1/20/2020,Sweden,0,0,0,0
1/21/2020,Sweden,0,0,0,0
1/22/2020,Sweden,0,0,0,0
1/23/2020,Sweden,0,0,0,0
1/24/2020,Sweden,0,0,0,0
1/25/2020,Sweden,0,0,0,0
1/26/2020,Sweden,0,0,0,0
1/27/2020,Sweden,0,0,0,0
1/28/2020,Sweden,0,0,0,0
1/29/2020,Sweden,0,0,0,0
1/30/2020,Sweden,0,0,0,0
1/31/2020,Sweden,0,0,0,0
2/1/2020,Sweden,1,0,1,0
2/2/2020,Sweden,0,0,1,0
2/3/2020,Sweden,0,0,1,0
2/4/2020,Sweden,0,0,1,0
2/5/2020,Sweden,0,0,1,0
2/6/2020,Sweden,0,0,1,0
2/7/2020,Sweden,0,0,1,0
2/8/2020,Sweden,0,0,1,0
2/9/2020,Sweden,0,0,1,0
2/10/2020,Sweden,0,0,1,0
2/11/2020,Sweden,0,0,1,0
2/12/2020,Sweden,0,0,1,0
2/13/2020,Sweden,0,0,1,0
2/14/2020,Sweden,0,0,1,0
2/15/2020,Sweden,0,0,1,0
2/16/2020,Sweden,0,0,1,0
2/17/2020,Sweden,0,0,1,0
2/18/2020,Sweden,0,0,1,0
2/19/2020,Sweden,0,0,1,0
2/20/2020,Sweden,0,0,1,0
2/21/2020,Sweden,0,0,1,0
2/22/2020,Sweden,0,0,1,0
2/23/2020,Sweden,0,0,1,0
2/24/2020,Sweden,0,0,1,0
2/25/2020,Sweden,0,0,1,0
2/26/2020,Sweden,0,0,1,0
2/27/2020,Sweden,1,0,2,0
2/28/2020,Sweden,5,0,7,0
2/29/2020,Sweden,5,0,12,0
3/1/2020,Sweden,1,0,13,0
3/2/2020,Sweden,1,0,14,0
3/3/2020,Sweden,1,0,15,0
3/4/2020,Sweden,9,0,24,0
3/5/2020,Sweden,11,0,35,0
3/6/2020,Sweden,26,0,61,0
3/7/2020,Sweden,76,0,137,0
3/8/2020,Sweden,24,0,161,0
3/9/2020,Sweden,42,0,203,0
3/10/2020,Sweden,45,0,248,0
3/11/2020,Sweden,78,0,326,0
3/12/2020,Sweden,136,1,462,1
3/13/2020,Sweden,158,0,620,1
3/14/2020,Sweden,155,0,775,1
3/15/2020,Sweden,149,0,924,1
3/16/2020,Sweden,108,2,1032,3
3/17/2020,Sweden,89,4,1121,7
3/18/2020,Sweden,46,1,1167,8
3/19/2020,Sweden,134,2,1301,10
3/20/2020,Sweden,122,0,1423,10
3/21/2020,Sweden,200,6,1623,16
3/22/2020,Sweden,123,4,1746,20
3/23/2020,Sweden,160,1,1906,21
3/24/2020,Sweden,110,4,2016,25
3/25/2020,Sweden,256,11,2272,36
3/26/2020,Sweden,238,6,2510,42
3/27/2020,Sweden,296,24,2806,66
3/28/2020,Sweden,240,26,3046,92
3/29/2020,Sweden,401,10,3447,102
3/30/2020,Sweden,253,8,3700,110
12/31/2019,Switzerland,0,0,0,0
1/1/2020,Switzerland,0,0,0,0
1/2/2020,Switzerland,0,0,0,0
1/3/2020,Switzerland,0,0,0,0
1/4/2020,Switzerland,0,0,0,0
1/5/2020,Switzerland,0,0,0,0
1/6/2020,Switzerland,0,0,0,0
1/7/2020,Switzerland,0,0,0,0
1/8/2020,Switzerland,0,0,0,0
1/9/2020,Switzerland,0,0,0,0
1/10/2020,Switzerland,0,0,0,0
1/11/2020,Switzerland,0,0,0,0
1/12/2020,Switzerland,0,0,0,0
1/13/2020,Switzerland,0,0,0,0
1/14/2020,Switzerland,0,0,0,0
1/15/2020,Switzerland,0,0,0,0
1/16/2020,Switzerland,0,0,0,0
1/17/2020,Switzerland,0,0,0,0
1/18/2020,Switzerland,0,0,0,0
1/19/2020,Switzerland,0,0,0,0
1/20/2020,Switzerland,0,0,0,0
1/21/2020,Switzerland,0,0,0,0
1/22/2020,Switzerland,0,0,0,0
1/23/2020,Switzerland,0,0,0,0
1/24/2020,Switzerland,0,0,0,0
1/25/2020,Switzerland,0,0,0,0
1/26/2020,Switzerland,0,0,0,0
1/27/2020,Switzerland,0,0,0,0
1/28/2020,Switzerland,0,0,0,0
1/29/2020,Switzerland,0,0,0,0
1/30/2020,Switzerland,0,0,0,0
1/31/2020,Switzerland,0,0,0,0
2/1/2020,Switzerland,0,0,0,0
2/2/2020,Switzerland,0,0,0,0
2/3/2020,Switzerland,0,0,0,0
2/4/2020,Switzerland,0,0,0,0
2/5/2020,Switzerland,0,0,0,0
2/6/2020,Switzerland,0,0,0,0
2/7/2020,Switzerland,0,0,0,0
2/8/2020,Switzerland,0,0,0,0
2/9/2020,Switzerland,0,0,0,0
2/10/2020,Switzerland,0,0,0,0
2/11/2020,Switzerland,0,0,0,0
2/12/2020,Switzerland,0,0,0,0
2/13/2020,Switzerland,0,0,0,0
2/14/2020,Switzerland,0,0,0,0
2/15/2020,Switzerland,0,0,0,0
2/16/2020,Switzerland,0,0,0,0
2/17/2020,Switzerland,0,0,0,0
2/18/2020,Switzerland,0,0,0,0
2/19/2020,Switzerland,0,0,0,0
2/20/2020,Switzerland,0,0,0,0
2/21/2020,Switzerland,0,0,0,0
2/22/2020,Switzerland,0,0,0,0
2/23/2020,Switzerland,0,0,0,0
2/24/2020,Switzerland,0,0,0,0
2/25/2020,Switzerland,0,0,0,0
2/26/2020,Switzerland,1,0,1,0
2/27/2020,Switzerland,0,0,1,0
2/28/2020,Switzerland,7,0,8,0
2/29/2020,Switzerland,4,0,12,0
3/1/2020,Switzerland,6,0,18,0
3/2/2020,Switzerland,6,0,24,0
3/3/2020,Switzerland,6,0,30,0
3/4/2020,Switzerland,7,0,37,0
3/5/2020,Switzerland,20,0,57,0
3/6/2020,Switzerland,30,1,87,1
3/7/2020,Switzerland,122,0,209,1
3/8/2020,Switzerland,55,0,264,1
3/9/2020,Switzerland,68,1,332,2
3/10/2020,Switzerland,42,0,374,2
3/11/2020,Switzerland,116,1,490,3
3/12/2020,Switzerland,152,1,642,4
3/13/2020,Switzerland,212,0,854,4
3/14/2020,Switzerland,267,3,1121,7
3/15/2020,Switzerland,238,4,1359,11
3/16/2020,Switzerland,841,2,2200,13
3/17/2020,Switzerland,0,1,2200,14
3/18/2020,Switzerland,450,5,2650,19
3/19/2020,Switzerland,360,2,3010,21
3/20/2020,Switzerland,878,12,3888,33
3/21/2020,Switzerland,952,10,4840,43
3/22/2020,Switzerland,1237,13,6077,56
3/23/2020,Switzerland,894,4,6971,60
3/24/2020,Switzerland,1044,6,8015,66
3/25/2020,Switzerland,774,20,8789,86
3/26/2020,Switzerland,925,17,9714,103
3/27/2020,Switzerland,1000,58,10714,161
3/28/2020,Switzerland,1390,36,12104,197
3/29/2020,Switzerland,1048,38,13152,235
3/30/2020,Switzerland,1122,22,14274,257
3/23/2020,Syria,1,0,1,0
3/24/2020,Syria,0,0,1,0
3/25/2020,Syria,0,0,1,0
3/26/2020,Syria,0,0,1,0
3/27/2020,Syria,4,0,5,0
3/28/2020,Syria,0,0,5,0
3/29/2020,Syria,0,0,5,0
3/30/2020,Syria,4,1,9,1
12/31/2019,Taiwan,0,0,0,0
1/1/2020,Taiwan,0,0,0,0
1/2/2020,Taiwan,0,0,0,0
1/3/2020,Taiwan,0,0,0,0
1/4/2020,Taiwan,0,0,0,0
1/5/2020,Taiwan,0,0,0,0
1/6/2020,Taiwan,0,0,0,0
1/7/2020,Taiwan,0,0,0,0
1/8/2020,Taiwan,0,0,0,0
1/9/2020,Taiwan,0,0,0,0
1/10/2020,Taiwan,0,0,0,0
1/11/2020,Taiwan,0,0,0,0
1/12/2020,Taiwan,0,0,0,0
1/13/2020,Taiwan,0,0,0,0
1/14/2020,Taiwan,0,0,0,0
1/15/2020,Taiwan,0,0,0,0
1/16/2020,Taiwan,0,0,0,0
1/17/2020,Taiwan,0,0,0,0
1/18/2020,Taiwan,0,0,0,0
1/19/2020,Taiwan,0,0,0,0
1/20/2020,Taiwan,0,0,0,0
1/21/2020,Taiwan,1,0,1,0
1/22/2020,Taiwan,0,0,1,0
1/23/2020,Taiwan,0,0,1,0
1/24/2020,Taiwan,0,0,1,0
1/25/2020,Taiwan,2,0,3,0
1/26/2020,Taiwan,0,0,3,0
1/27/2020,Taiwan,2,0,5,0
1/28/2020,Taiwan,2,0,7,0
1/29/2020,Taiwan,1,0,8,0
1/30/2020,Taiwan,0,0,8,0
1/31/2020,Taiwan,1,0,9,0
2/1/2020,Taiwan,1,0,10,0
2/2/2020,Taiwan,0,0,10,0
2/3/2020,Taiwan,0,0,10,0
2/4/2020,Taiwan,0,0,10,0
2/5/2020,Taiwan,1,0,11,0
2/6/2020,Taiwan,0,0,11,0
2/7/2020,Taiwan,5,0,16,0
2/8/2020,Taiwan,1,0,17,0
2/9/2020,Taiwan,1,0,18,0
2/10/2020,Taiwan,0,0,18,0
2/11/2020,Taiwan,0,0,18,0
